"ligand","receptor","pathway","sender","receiver","condition","lig_expr","rec_expr","lr_score"
"TNF","TNFRSF1A","TNF","T_cell","Keratinocyte","NonHealing",0.703597343286141,0.450069470785479,0.316667683938862
"TNF","TNFRSF1A","TNF","T_cell","Lymphatic_Endo","NonHealing",0.703597343286141,0.455946766959213,0.320802933912407
"TNF","TNFRSF1A","TNF","T_cell","Macrophage","NonHealing",0.703597343286141,0.87448561519379,0.615285755592297
"TNF","TNFRSF1A","TNF","T_cell","Mast_cell","NonHealing",0.703597343286141,0.0412541736505644,0.0290263269800023
"TNF","TNFRSF1A","TNF","T_cell","Melanocyte","NonHealing",0.703597343286141,0.253560945785351,0.178404807815694
"TNF","TNFRSF1A","TNF","T_cell","Myeloid","NonHealing",0.703597343286141,0.335273377515178,0.235897457694251
"TNF","TNFRSF1A","TNF","T_cell","Pericyte","NonHealing",0.703597343286141,0.771542906314118,0.542855539113881
"TNF","TNFRSF1A","TNF","T_cell","Smooth_Muscle","NonHealing",0.703597343286141,0.4203765301254,0.295775809776078
"TNF","TNFRSF1A","TNF","T_cell","T_cell","NonHealing",0.703597343286141,0.124358729881558,0.0874984719591033
"IL1B","IL1R1","IL1","Endothelial","Fibroblast","Healing",0.0208746003779238,0.599042062467811,0.0125047636635828
"IL1B","IL1R1","IL1","Fibroblast","Endothelial","Healing",0.0421873030144183,0.279701233630731,0.0117998406966862
"IL1B","IL1R1","IL1","Fibroblast","Fibroblast","Healing",0.0421873030144183,0.599042062467811,0.0252719690077117
"IL1B","IL1R1","IL1","Fibroblast","Pericyte","Healing",0.0421873030144183,0.273745743108186,0.0115485946134122
"IL1B","IL1R1","IL1","Keratinocyte","Endothelial","Healing",0.0553678123219277,0.279701233630731,0.0154864454098779
"IL1B","IL1R1","IL1","Keratinocyte","Fibroblast","Healing",0.0553678123219277,0.599042062467811,0.0331676484876582
"IL1B","IL1R1","IL1","Keratinocyte","Pericyte","Healing",0.0553678123219277,0.273745743108186,0.0151567029283407
"IL1B","IL1R1","IL1","Keratinocyte","Smooth_Muscle","Healing",0.0553678123219277,0.225162856829092,0.0124667747987823
"IL1B","IL1R1","IL1","Lymphatic_Endo","Fibroblast","Healing",0.0349514240708498,0.599042062467811,0.020937373161589
"IL1B","IL1R1","IL1","Macrophage","Endothelial","Healing",0.952141020180379,0.279701233630731,0.266315017934874
"IL1B","IL1R1","IL1","Macrophage","Fibroblast","Healing",0.952141020180379,0.599042062467811,0.57037252048906
"IL1B","IL1R1","IL1","Macrophage","Keratinocyte","Healing",0.952141020180379,0.169438219993357,0.161329079642022
"IL1B","IL1R1","IL1","Macrophage","Lymphatic_Endo","Healing",0.952141020180379,0.136600088019614,0.130062547163725
"IL1B","IL1R1","IL1","Macrophage","Macrophage","Healing",0.952141020180379,0.0792260938868869,0.075434413858367
"IL1B","IL1R1","IL1","Macrophage","Mast_cell","Healing",0.952141020180379,0.0218768934601378,0.020829887657513
"IL1B","IL1R1","IL1","Macrophage","Melanocyte","Healing",0.952141020180379,0.167375334320871,0.159364921573306
"IL1B","IL1R1","IL1","Macrophage","Myeloid","Healing",0.952141020180379,0.160951198682939,0.153248238513228
"IL1B","IL1R1","IL1","Macrophage","Pericyte","Healing",0.952141020180379,0.273745743108186,0.260644551113065
"IL1B","IL1R1","IL1","Macrophage","Smooth_Muscle","Healing",0.952141020180379,0.225162856829092,0.214386792207981
"IL1B","IL1R1","IL1","Macrophage","T_cell","Healing",0.952141020180379,0.0516420844991451,0.0491705470192574
"IL1B","IL1R1","IL1","Mast_cell","Endothelial","Healing",0.0869917163678319,0.279701233630731,0.0243316903837372
"IL1B","IL1R1","IL1","Mast_cell","Fibroblast","Healing",0.0869917163678319,0.599042062467811,0.0521116971906009
"IL1B","IL1R1","IL1","Mast_cell","Keratinocyte","Healing",0.0869917163678319,0.169438219993357,0.0147397215755324
"IL1B","IL1R1","IL1","Mast_cell","Lymphatic_Endo","Healing",0.0869917163678319,0.136600088019614,0.0118830761128231
"IL1B","IL1R1","IL1","Mast_cell","Melanocyte","Healing",0.0869917163678319,0.167375334320871,0.0145602676102122
"IL1B","IL1R1","IL1","Mast_cell","Myeloid","Healing",0.0869917163678319,0.160951198682939,0.0140014210248888
"IL1B","IL1R1","IL1","Mast_cell","Pericyte","Healing",0.0869917163678319,0.273745743108186,0.0238136120413687
"IL1B","IL1R1","IL1","Mast_cell","Smooth_Muscle","Healing",0.0869917163678319,0.225162856829092,0.0195873033778471
"IL1B","IL1R1","IL1","Myeloid","Endothelial","Healing",3.05078129674705,0.279701233630731,0.85330729223771
"IL1B","IL1R1","IL1","Myeloid","Fibroblast","Healing",3.05078129674705,0.599042062467811,1.82754632014158
"IL1B","IL1R1","IL1","Myeloid","Keratinocyte","Healing",3.05078129674705,0.169438219993357,0.516918952509845
"IL1B","IL1R1","IL1","Myeloid","Lymphatic_Endo","Healing",3.05078129674705,0.136600088019614,0.416736993664239
"IL1B","IL1R1","IL1","Myeloid","Macrophage","Healing",3.05078129674705,0.0792260938868869,0.24170148544444
"IL1B","IL1R1","IL1","Myeloid","Mast_cell","Healing",3.05078129674705,0.0218768934601378,0.0667416173991162
"IL1B","IL1R1","IL1","Myeloid","Melanocyte","Healing",3.05078129674705,0.167375334320871,0.510625539482897
"IL1B","IL1R1","IL1","Myeloid","Myeloid","Healing",3.05078129674705,0.160951198682939,0.491026906630928
"IL1B","IL1R1","IL1","Myeloid","Pericyte","Healing",3.05078129674705,0.273745743108186,0.835138393138578
"IL1B","IL1R1","IL1","Myeloid","Smooth_Muscle","Healing",3.05078129674705,0.225162856829092,0.686922632336329
"IL1B","IL1R1","IL1","Myeloid","T_cell","Healing",3.05078129674705,0.0516420844991451,0.157548705515023
"IL1B","IL1R1","IL1","Pericyte","Endothelial","Healing",0.0679022417375321,0.279701233630731,0.0189923407802798
"IL1B","IL1R1","IL1","Pericyte","Fibroblast","Healing",0.0679022417375321,0.599042062467811,0.0406762989366391
"IL1B","IL1R1","IL1","Pericyte","Keratinocyte","Healing",0.0679022417375321,0.169438219993357,0.0115052349735661
"IL1B","IL1R1","IL1","Pericyte","Melanocyte","Healing",0.0679022417375321,0.167375334320871,0.011365160411956
"IL1B","IL1R1","IL1","Pericyte","Myeloid","Healing",0.0679022417375321,0.160951198682939,0.0109289472009145
"IL1B","IL1R1","IL1","Pericyte","Pericyte","Healing",0.0679022417375321,0.273745743108186,0.0185879496231524
"IL1B","IL1R1","IL1","Pericyte","Smooth_Muscle","Healing",0.0679022417375321,0.225162856829092,0.0152890627347224
"IL1B","IL1R1","IL1","T_cell","Fibroblast","Healing",0.0261547036922072,0.599042062467811,0.0156677676430143
"IL1B","IL1R1","IL1","Macrophage","Endothelial","NonHealing",0.411336442970994,0.307241562794682,0.126379651572814
"IL1B","IL1R1","IL1","Macrophage","Fibroblast","NonHealing",0.411336442970994,0.389059391966755,0.160034306396063
"IL1B","IL1R1","IL1","Macrophage","Keratinocyte","NonHealing",0.411336442970994,0.062547604532501,0.0257281091647554
"IL1B","IL1R1","IL1","Macrophage","Lymphatic_Endo","NonHealing",0.411336442970994,0.0618799114462344,0.0254534626656542
"IL1B","IL1R1","IL1","Macrophage","Myeloid","NonHealing",0.411336442970994,0.159219984992925,0.065492982276885
"IL1B","IL1R1","IL1","Macrophage","Pericyte","NonHealing",0.411336442970994,0.160358737754183,0.065961392787124
"IL1B","IL1R1","IL1","Macrophage","Smooth_Muscle","NonHealing",0.411336442970994,0.0789197908033821,0.0324625860290782
"IL1B","IL1R1","IL1","Macrophage","T_cell","NonHealing",0.411336442970994,0.0596213464710638,0.0245244325825487
"IL1B","IL1R1","IL1","Myeloid","Endothelial","NonHealing",2.21976148254066,0.307241562794682,0.682002986927233
"IL1B","IL1R1","IL1","Myeloid","Fibroblast","NonHealing",2.21976148254066,0.389059391966755,0.863619052708493
"IL1B","IL1R1","IL1","Myeloid","Keratinocyte","NonHealing",2.21976148254066,0.062547604532501,0.138840763366431
"IL1B","IL1R1","IL1","Myeloid","Lymphatic_Endo","NonHealing",2.21976148254066,0.0618799114462344,0.137358643971378
"IL1B","IL1R1","IL1","Myeloid","Macrophage","NonHealing",2.21976148254066,0.0145903061057688,0.0323869995120633
"IL1B","IL1R1","IL1","Myeloid","Mast_cell","NonHealing",2.21976148254066,0.0113529525906919,0.0252008468739281
"IL1B","IL1R1","IL1","Myeloid","Melanocyte","NonHealing",2.21976148254066,0.0149064728324682,0.0330888142340517
"IL1B","IL1R1","IL1","Myeloid","Myeloid","NonHealing",2.21976148254066,0.159219984992925,0.353430389937998
"IL1B","IL1R1","IL1","Myeloid","Pericyte","NonHealing",2.21976148254066,0.160358737754183,0.355958149455574
"IL1B","IL1R1","IL1","Myeloid","Smooth_Muscle","NonHealing",2.21976148254066,0.0789197908033821,0.175183111835514
"IL1B","IL1R1","IL1","Myeloid","T_cell","NonHealing",2.21976148254066,0.0596213464710638,0.132345168433679
"IL6","IL6R","IL6","Endothelial","Fibroblast","Healing",0.182322787710234,0.0549793990512292,0.0100239973016535
"IL6","IL6R","IL6","Endothelial","Keratinocyte","Healing",0.182322787710234,0.105812809064879,0.0192920863241594
"IL6","IL6R","IL6","Endothelial","Macrophage","Healing",0.182322787710234,0.219615756789536,0.040040957002961
"IL6","IL6R","IL6","Endothelial","Myeloid","Healing",0.182322787710234,0.319065361784634,0.0581728862223488
"IL6","IL6R","IL6","Endothelial","Pericyte","Healing",0.182322787710234,0.0712796893034903,0.0129959116609317
"IL6","IL6R","IL6","Endothelial","Smooth_Muscle","Healing",0.182322787710234,0.113305924109829,0.0206582519477882
"IL6","IL6R","IL6","Endothelial","T_cell","Healing",0.182322787710234,0.0795324837200184,0.0145005841453525
"IL6","IL6R","IL6","Fibroblast","Endothelial","Healing",0.289249442840137,0.0409452560137854,0.0118433924889342
"IL6","IL6R","IL6","Fibroblast","Fibroblast","Healing",0.289249442840137,0.0549793990512292,0.0159027605432536
"IL6","IL6R","IL6","Fibroblast","Keratinocyte","Healing",0.289249442840137,0.105812809064879,0.0306062960673659
"IL6","IL6R","IL6","Fibroblast","Lymphatic_Endo","Healing",0.289249442840137,0.0438714470708736,0.0126897916218407
"IL6","IL6R","IL6","Fibroblast","Macrophage","Healing",0.289249442840137,0.219615756789536,0.0635237352902883
"IL6","IL6R","IL6","Fibroblast","Mast_cell","Healing",0.289249442840137,0.0538220212230336,0.0155679896512925
"IL6","IL6R","IL6","Fibroblast","Myeloid","Healing",0.289249442840137,0.319065361784634,0.092289478125792
"IL6","IL6R","IL6","Fibroblast","Pericyte","Healing",0.289249442840137,0.0712796893034903,0.0206176104168526
"IL6","IL6R","IL6","Fibroblast","Smooth_Muscle","Healing",0.289249442840137,0.113305924109829,0.0327736754192548
"IL6","IL6R","IL6","Fibroblast","T_cell","Healing",0.289249442840137,0.0795324837200184,0.0230047266037075
"IL6","IL6R","IL6","Keratinocyte","Macrophage","Healing",0.065584577580644,0.219615756789536,0.0144034066390952
"IL6","IL6R","IL6","Keratinocyte","Myeloid","Healing",0.065584577580644,0.319065361784634,0.0209257669732606
"IL6","IL6R","IL6","Lymphatic_Endo","Macrophage","Healing",0.0570012644941232,0.219615756789536,0.0125183758398374
"IL6","IL6R","IL6","Lymphatic_Endo","Myeloid","Healing",0.0570012644941232,0.319065361784634,0.018187129077999
"IL6","IL6R","IL6","Macrophage","Keratinocyte","Healing",0.130935796548877,0.105812809064879,0.0138546844399842
"IL6","IL6R","IL6","Macrophage","Macrophage","Healing",0.130935796548877,0.219615756789536,0.0287555640499224
"IL6","IL6R","IL6","Macrophage","Myeloid","Healing",0.130935796548877,0.319065361784634,0.0417770772964268
"IL6","IL6R","IL6","Macrophage","Smooth_Muscle","Healing",0.130935796548877,0.113305924109829,0.0148358014270271
"IL6","IL6R","IL6","Macrophage","T_cell","Healing",0.130935796548877,0.0795324837200184,0.0104136491073912
"IL6","IL6R","IL6","Mast_cell","Macrophage","Healing",0.0704487125314074,0.219615756789536,0.0154716473174335
"IL6","IL6R","IL6","Mast_cell","Myeloid","Healing",0.0704487125314074,0.319065361784634,0.0224777439510952
"IL6","IL6R","IL6","Melanocyte","Keratinocyte","Healing",0.167375334320871,0.105812809064879,0.0177104542926645
"IL6","IL6R","IL6","Melanocyte","Macrophage","Healing",0.167375334320871,0.219615756789536,0.0367582607147796
"IL6","IL6R","IL6","Melanocyte","Myeloid","Healing",0.167375334320871,0.319065361784634,0.0534036715989126
"IL6","IL6R","IL6","Melanocyte","Pericyte","Healing",0.167375334320871,0.0712796893034903,0.0119304618274595
"IL6","IL6R","IL6","Melanocyte","Smooth_Muscle","Healing",0.167375334320871,0.113305924109829,0.0189646169284178
"IL6","IL6R","IL6","Melanocyte","T_cell","Healing",0.167375334320871,0.0795324837200184,0.0133117760520073
"IL6","IL6R","IL6","Myeloid","Endothelial","Healing",0.258961811449957,0.0409452560137854,0.0106032576676121
"IL6","IL6R","IL6","Myeloid","Fibroblast","Healing",0.258961811449957,0.0549793990512292,0.0142375647707364
"IL6","IL6R","IL6","Myeloid","Keratinocyte","Healing",0.258961811449957,0.105812809064879,0.0274014767100494
"IL6","IL6R","IL6","Myeloid","Lymphatic_Endo","Healing",0.258961811449957,0.0438714470708736,0.0113610294044044
"IL6","IL6R","IL6","Myeloid","Macrophage","Healing",0.258961811449957,0.219615756789536,0.0568720942011715
"IL6","IL6R","IL6","Myeloid","Mast_cell","Healing",0.258961811449957,0.0538220212230336,0.0139378481118148
"IL6","IL6R","IL6","Myeloid","Myeloid","Healing",0.258961811449957,0.319065361784634,0.0826257440586847
"IL6","IL6R","IL6","Myeloid","Pericyte","Healing",0.258961811449957,0.0712796893034903,0.018458717461622
"IL6","IL6R","IL6","Myeloid","Smooth_Muscle","Healing",0.258961811449957,0.113305924109829,0.0293419073554926
"IL6","IL6R","IL6","Myeloid","T_cell","Healing",0.258961811449957,0.0795324837200184,0.0205958760532502
"IL6","IL6R","IL6","Pericyte","Macrophage","Healing",0.0793122605947439,0.219615756789536,0.0174182221332036
"IL6","IL6R","IL6","Pericyte","Myeloid","Healing",0.0793122605947439,0.319065361784634,0.0253057951206191
"IL6","IL6R","IL6","Smooth_Muscle","Endothelial","Healing",0.259946924938262,0.0409452560137854,0.0106435933915934
"IL6","IL6R","IL6","Smooth_Muscle","Fibroblast","Healing",0.259946924938262,0.0549793990512292,0.0142917257183206
"IL6","IL6R","IL6","Smooth_Muscle","Keratinocyte","Healing",0.259946924938262,0.105812809064879,0.0275057143354947
"IL6","IL6R","IL6","Smooth_Muscle","Lymphatic_Endo","Healing",0.259946924938262,0.0438714470708736,0.0114042477586653
"IL6","IL6R","IL6","Smooth_Muscle","Macrophage","Healing",0.259946924938262,0.219615756789536,0.0570884406454291
"IL6","IL6R","IL6","Smooth_Muscle","Mast_cell","Healing",0.259946924938262,0.0538220212230336,0.0139908689108895
"IL6","IL6R","IL6","Smooth_Muscle","Myeloid","Healing",0.259946924938262,0.319065361784634,0.0829400596502296
"IL6","IL6R","IL6","Smooth_Muscle","Pericyte","Healing",0.259946924938262,0.0712796893034903,0.018528936044997
"IL6","IL6R","IL6","Smooth_Muscle","Smooth_Muscle","Healing",0.259946924938262,0.113305924109829,0.0294535265496381
"IL6","IL6R","IL6","Smooth_Muscle","T_cell","Healing",0.259946924938262,0.0795324837200184,0.0206742245757211
"IL6","IL6R","IL6","Endothelial","Macrophage","NonHealing",0.0996387396483637,0.379517998498421,0.0378146950442523
"IL6","IL6R","IL6","Endothelial","Myeloid","NonHealing",0.0996387396483637,0.305315552861616,0.0304212568821748
"IL6","IL6R","IL6","Endothelial","Smooth_Muscle","NonHealing",0.0996387396483637,0.162857299209308,0.0162268960357519
"IL6","IL6R","IL6","Endothelial","T_cell","NonHealing",0.0996387396483637,0.182882927439969,0.0182222243933216
"IL6","IL6R","IL6","Fibroblast","Macrophage","NonHealing",0.108367276353405,0.379517998498421,0.0411273318243694
"IL6","IL6R","IL6","Fibroblast","Myeloid","NonHealing",0.108367276353405,0.305315552861616,0.0330862148919473
"IL6","IL6R","IL6","Fibroblast","Smooth_Muscle","NonHealing",0.108367276353405,0.162857299209308,0.0176484019495841
"IL6","IL6R","IL6","Fibroblast","T_cell","NonHealing",0.108367276353405,0.182882927439969,0.0198185247382067
"IL6","IL6R","IL6","Mast_cell","Macrophage","NonHealing",0.0735102628071018,0.379517998498421,0.0278984678096442
"IL6","IL6R","IL6","Mast_cell","Myeloid","NonHealing",0.0735102628071018,0.305315552861616,0.022443826529953
"IL6","IL6R","IL6","Mast_cell","Smooth_Muscle","NonHealing",0.0735102628071018,0.162857299209308,0.011971682864931
"IL6","IL6R","IL6","Mast_cell","T_cell","NonHealing",0.0735102628071018,0.182882927439969,0.0134437720590442
"IL6","IL6R","IL6","Myeloid","Macrophage","NonHealing",0.0419577016145622,0.379517998498421,0.0159237029383526
"IL6","IL6R","IL6","Myeloid","Myeloid","NonHealing",0.0419577016145622,0.305315552861616,0.0128103388652528
"IL6","IL6R","IL6","Pericyte","Macrophage","NonHealing",0.0408758683055603,0.379517998498421,0.0155131277262113
"IL6","IL6R","IL6","Pericyte","Myeloid","NonHealing",0.0408758683055603,0.305315552861616,0.0124800383304108
"IL6","IL6R","IL6","Smooth_Muscle","Fibroblast","NonHealing",0.21066726632394,0.0871896699583658,0.0183680094218155
"IL6","IL6R","IL6","Smooth_Muscle","Keratinocyte","NonHealing",0.21066726632394,0.0549600477503357,0.0115782830165964
"IL6","IL6R","IL6","Smooth_Muscle","Macrophage","NonHealing",0.21066726632394,0.379517998498421,0.0799520192643956
"IL6","IL6R","IL6","Smooth_Muscle","Mast_cell","NonHealing",0.21066726632394,0.0650293584337185,0.0136995571720311
"IL6","IL6R","IL6","Smooth_Muscle","Melanocyte","NonHealing",0.21066726632394,0.0919110244553388,0.019362644267039
"IL6","IL6R","IL6","Smooth_Muscle","Myeloid","NonHealing",0.21066726632394,0.305315552861616,0.0643199928875391
"IL6","IL6R","IL6","Smooth_Muscle","Pericyte","NonHealing",0.21066726632394,0.0500483761994923,0.0105435545978992
"IL6","IL6R","IL6","Smooth_Muscle","Smooth_Muscle","NonHealing",0.21066726632394,0.162857299209308,0.0343087020253248
"IL6","IL6R","IL6","Smooth_Muscle","T_cell","NonHealing",0.21066726632394,0.182882927439969,0.0385274463810977
"CXCL8","CXCR1","CXCL","Macrophage","Keratinocyte","Healing",2.1480235633791,0.005881558516839,0.0126337262835632
"CXCL8","CXCR1","CXCL","Myeloid","Keratinocyte","Healing",3.26638082323501,0.005881558516839,0.0192114099501375
"CXCL8","CXCR1","CXCL","Myeloid","T_cell","Healing",3.26638082323501,0.00457029385141783,0.0149283201928201
"CXCL8","CXCR1","CXCL","Macrophage","T_cell","NonHealing",1.63642638675434,0.00730289331452513,0.0119506473195408
"CXCL8","CXCR1","CXCL","Myeloid","T_cell","NonHealing",2.22371669034016,0.00730289331452513,0.0162395657512831
"CCL2","CCR2","CCL","Endothelial","Macrophage","Healing",0.698269396310187,0.10086960488246,0.0704341581073225
"CCL2","CCR2","CCL","Endothelial","Myeloid","Healing",0.698269396310187,0.118816586352054,0.0829659860236858
"CCL2","CCR2","CCL","Endothelial","T_cell","Healing",0.698269396310187,0.0368189515450055,0.025709547068105
"CCL2","CCR2","CCL","Fibroblast","Macrophage","Healing",0.843828704234693,0.10086960488246,0.0851166679846317
"CCL2","CCR2","CCL","Fibroblast","Mast_cell","Healing",0.843828704234693,0.0124453613214263,0.0105017531175917
"CCL2","CCR2","CCL","Fibroblast","Myeloid","Healing",0.843828704234693,0.118816586352054,0.100260846103043
"CCL2","CCR2","CCL","Fibroblast","T_cell","Healing",0.843828704234693,0.0368189515450055,0.0310688881735019
"CCL2","CCR2","CCL","Keratinocyte","Macrophage","Healing",0.32322164299473,0.10086960488246,0.032603239418338
"CCL2","CCR2","CCL","Keratinocyte","Myeloid","Healing",0.32322164299473,0.118816586352054,0.0384040922557361
"CCL2","CCR2","CCL","Keratinocyte","T_cell","Healing",0.32322164299473,0.0368189515450055,0.01190068201172
"CCL2","CCR2","CCL","Lymphatic_Endo","Macrophage","Healing",0.584891746215744,0.10086960488246,0.0589977993397942
"CCL2","CCR2","CCL","Lymphatic_Endo","Myeloid","Healing",0.584891746215744,0.118816586352054,0.0694948406708465
"CCL2","CCR2","CCL","Lymphatic_Endo","T_cell","Healing",0.584891746215744,0.0368189515450055,0.0215351008629911
"CCL2","CCR2","CCL","Macrophage","Macrophage","Healing",1.20222743140624,0.10086960488246,0.121268205984802
"CCL2","CCR2","CCL","Macrophage","Mast_cell","Healing",1.20222743140624,0.0124453613214263,0.0149621547743809
"CCL2","CCR2","CCL","Macrophage","Myeloid","Healing",1.20222743140624,0.118816586352054,0.142844559418487
"CCL2","CCR2","CCL","Macrophage","T_cell","Healing",1.20222743140624,0.0368189515450055,0.0442647535430227
"CCL2","CCR2","CCL","Mast_cell","Macrophage","Healing",0.100897571266389,0.10086960488246,0.0101774981472405
"CCL2","CCR2","CCL","Mast_cell","Myeloid","Healing",0.100897571266389,0.118816586352054,0.0119883049890854
"CCL2","CCR2","CCL","Myeloid","Macrophage","Healing",0.324474487945087,0.10086960488246,0.0327296133934595
"CCL2","CCR2","CCL","Myeloid","Myeloid","Healing",0.324474487945087,0.118816586352054,0.0385529510159659
"CCL2","CCR2","CCL","Myeloid","T_cell","Healing",0.324474487945087,0.0368189515450055,0.0119468104492406
"CCL2","CCR2","CCL","Pericyte","Macrophage","Healing",0.747297158459471,0.10086960488246,0.0753795691035919
"CCL2","CCR2","CCL","Pericyte","Myeloid","Healing",0.747297158459471,0.118816586352054,0.0887912973587442
"CCL2","CCR2","CCL","Pericyte","T_cell","Healing",0.747297158459471,0.0368189515450055,0.0275146978670395
"CCL2","CCR2","CCL","Smooth_Muscle","Macrophage","Healing",0.816918313381116,0.10086960488246,0.0824022274919989
