TF,diff_AS_vs_Control,pvalue,padj
ZEB2,1.4391331546025805,0.0,0.0
ZFP42,0.974675296580695,0.0,0.0
KLF13,0.9029650751743147,0.0,0.0
KDM5A,-1.2969723885633488,0.0,0.0
TCF21,1.1563004227311668,0.0,0.0
YAP1,-0.965670676726136,0.0,0.0
SNAI2,1.4444133574212155,0.0,0.0
KAT6A,-1.140916444572489,0.0,0.0
JDP2,1.5723605512188765,0.0,0.0
SCX,1.1111168490427779,0.0,0.0
FLI1,-1.0328998578800357,0.0,0.0
ETV7,-0.862543134084925,0.0,0.0
SKIL,1.081677600629023,0.0,0.0
MYOCD,1.3373503955605532,0.0,0.0
HOXB9,-1.5712766648566632,0.0,0.0
NFKBIB,-1.1712301793848456,0.0,0.0
HDGF,1.1983907092689774,0.0,0.0
NKRF,-1.3527280806706665,0.0,0.0
KLF8,-1.2268326839191515,0.0,0.0
PARK7,-1.3863131290777235,0.0,0.0
NFE2L2,-1.3581823755176377,0.0,0.0
GRHL2,-2.625285786582713,0.0,0.0
NFE2L3,1.1197283642500029,2.292760303390745e-309,7.576077524247681e-308
HHEX,0.8408938982532821,5.215189005738855e-307,1.6514765184839706e-305
HES6,-0.5905760053098723,1.0857014278144044e-296,3.3005323405557893e-295
RBPJ,-0.9367182590363232,1.86573619607014e-293,5.453690419281948e-292
TBPL1,-0.9431789563245434,3.094864722326069e-287,8.711471070251156e-286
ELF4,-0.9522206165215494,1.1697857447792054e-286,3.175132735829272e-285
MEIS2,-0.7121935203512192,6.83888590403397e-285,1.7922597541606263e-283
ZNF300,-1.0428180193686154,2.6663354735416054e-283,6.754716532972067e-282
MXI1,-1.0509394482068064,1.8924036710542983e-279,4.639441258068602e-278
APEX1,-0.8518600392557168,2.7532004571812424e-279,6.538851085805451e-278
FOXA3,0.39580561483542487,1.3966719828233924e-274,3.2165778998356916e-273
GATA1,-0.6665150622171412,5.569776223264461e-272,1.24500880284735e-270
NR2C2,-1.065945134763715,2.732490041857382e-271,5.9334069480331725e-270
NFKB1,-1.961132013900425,3.22041815691253e-268,6.798660553482007e-267
ZBTB7B,0.9194256416239006,7.2296181761169e-264,1.4850026523915796e-262
RUNX1,-0.9468128784425196,2.5878242486444182e-260,5.1756484972888364e-259
CUX1,0.8339723987278451,2.8232255697226217e-259,5.501670340997929e-258
EGR1,-1.3794882982851115,7.213418140388372e-258,1.3705494466737906e-256
HOXA11,0.6061618403316383,1.975553568794965e-257,3.662001737278471e-256
CTBP1,0.8694712011745764,2.4149351985275693e-257,4.369882740192745e-256
NFIX,0.6262684244100186,7.267578138204013e-256,1.2845021825662906e-254
PRDM4,-0.6818222887147435,7.867694526238205e-255,1.3589654181684173e-253
SMAD7,-0.7829530418361057,4.117756238431797e-254,6.954432758240368e-253
GTF3A,-0.9643925600788232,2.4842449019129824e-253,4.104404620551884e-252
MAFK,-0.7875416800083811,2.7929940089404466e-251,4.516330737861148e-250
TWIST1,0.880852451153707,2.4996479961869623e-247,3.9577759939626904e-246
NCOA1,-0.9749289752848491,2.4483808358374386e-243,3.7974886433397005e-242
ZFPM2,0.6359570945055761,7.926293419378326e-243,1.2047965997455056e-241
STAT3,-1.360307364129222,1.1775403467553602e-242,1.7547660069295564e-241
FOSL2,-0.7119125741169197,2.5886630988334677e-239,3.7834306829104526e-238
NFKB1_NFKB2,-1.757087195789274,5.226454361713188e-239,6.406621475648424e-238
NFKB2_RELB,-1.757087195789274,5.226454361713188e-239,6.406621475648424e-238
NFKB2_REL,-1.757087195789274,5.226454361713188e-239,6.406621475648424e-238
NFKB2_RELA,-1.757087195789274,5.226454361713188e-239,6.406621475648424e-238
NFKB1_REL,-1.757087195789274,5.226454361713188e-239,6.406621475648424e-238
NFKB1_RELB,-1.757087195789274,5.226454361713188e-239,6.406621475648424e-238
REL_RELB,-1.757087195789274,5.226454361713188e-239,6.406621475648424e-238
REL_RELA,-1.757087195789274,5.226454361713188e-239,6.406621475648424e-238
RELA_RELB,-1.757087195789274,5.226454361713188e-239,6.406621475648424e-238
NFKB1_RELA,-1.757087195789274,5.226454361713188e-239,6.406621475648424e-238
DDIT3,-1.3977477391235151,3.0726153964604723e-233,3.706647144936443e-232
REL,-1.7355562345445508,1.6297568778271506e-231,1.9353362924197413e-230
FOXQ1,-0.6953014520826187,1.0843493818689354e-229,1.2678546618775245e-228
CREB1,-1.3574184037843509,4.050799576969538e-229,4.664557088631589e-228
CXXC1,0.6286424566453636,3.064844484691521e-228,3.4765400124859043e-227
RELA,-1.76798618112689,1.2614282129744307e-227,1.4098315321478932e-226
RELB,-1.712514362881854,7.409573967201449e-227,8.161269876917537e-226
NFKB2,-1.7661796541809514,8.036919079160598e-227,8.725797857374364e-226
MAML1,1.3060159574018864,3.1843875266272865e-226,3.408640169347518e-225
GATA4,0.7007140336520649,2.5805461117271192e-225,2.723909784600848e-224
ATOH1,0.5736586282947349,5.180840849369954e-223,5.393752117152281e-222
NFATC2,-0.6761563388477908,1.4476087006310334e-222,1.4867332601075477e-221
ESRRB,-0.8411027557056652,1.0116244719789072e-215,1.0251127982719593e-214
SMAD3,1.1314334868314508,1.3133978104570256e-208,1.3133978104570255e-207
IRF7,-0.598656563071155,1.7755891130731226e-207,1.7525295142020433e-206
LHX2,-0.8867229014508466,7.698629588119467e-207,7.501228829449737e-206
ERF,0.7784813267927513,6.02154293631757e-206,5.792876748862472e-205
PAX5,-0.5745148324295242,3.692052829151378e-200,3.507450187693809e-199
LITAF,-0.7889442880415769,4.7812058375421215e-200,4.48606967473088e-199
DLX5,0.5381331739916417,7.111248481396457e-200,6.590913226660131e-199
ZNF202,-0.640820427078286,4.2214728423139595e-199,3.865445012239288e-198
ZNF699,-0.582911753627549,5.9632372228950296e-198,5.395309868333598e-197
PML,0.8014853350156561,1.589004171329186e-197,1.4207566708355074e-196
IRF3,-0.7540948255730578,1.1976685733886717e-196,1.0584047857853378e-195
ATF4,-1.1021805402641562,7.548175578370827e-191,6.593808551220492e-190
RXRA,-0.5330626536891557,2.934642410028393e-190,2.534463899569976e-189
ERG,0.7208575102240066,1.631353643484178e-187,1.3930660326381743e-186
IRF5,-0.7037703538436819,2.321523256292185e-185,1.960397416424512e-184
MYB,0.8092764973181201,2.1036666459849516e-183,1.756908407635784e-182
CREB3L1,0.6522693243674785,5.396003522149964e-183,4.4575681269934484e-182
TFAP2C,0.584087746538988,5.653681520448724e-182,4.620212855420462e-181
EPAS1,-0.7462284690637548,2.833391551900185e-181,2.2908272121746175e-180
HIF3A,0.8667309951914741,4.492970291061764e-178,3.5943762328494114e-177
MITF,0.5842725263161221,1.8786376323933173e-177,1.4872547923113762e-176
HSF4,-1.0411613202964465,1.4333204605686131e-174,1.123013969105305e-173
HNF1A,0.47116742072703854,7.156079182173441e-174,5.549612426991648e-173
SETBP1,0.4384687439834289,2.1960927551211362e-173,1.6858893877697613e-172
PPARD,-0.8447505511036653,7.103998332376197e-172,5.39903873260591e-171
RUNX3,0.629363589449013,1.0038054703093392e-171,7.553387697377206e-171
GATA2,-0.5264122585110894,1.3294107484319088e-169,9.905413419688733e-169
FOXP2,-0.39444409923251444,5.074357158869483e-164,3.7441858647969e-163
TFAP4,-0.8853520887363668,1.3615532994240765e-163,9.949812572714405e-163
ING4,0.7166694202043979,2.4213170276535214e-162,1.7525723247777867e-161
TFDP3,-0.49777878254195707,1.6442858219714319e-161,1.1789219100927249e-160
HR,-0.49103228945719934,3.055246326321917e-160,2.1700815028080908e-159
BACH1,-0.7599463701333649,4.7632533982275505e-160,3.35191905801198e-159
GRHL3,-0.4466139538945145,1.5313871932916168e-159,1.067756208166632e-158
FOSL1,0.6033254942741377,1.443258138387014e-158,9.971601683401188e-158
HIF1A,-1.0060779591628757,4.867579482217904e-158,3.332757122960006e-157
JUN,-1.2554679890430522,8.894752851723326e-158,6.035725149383686e-157
DNMT3A,-0.4817034693527726,4.00069773308557e-157,2.690734758535428e-156
NKX3-1,-0.6301285926771754,6.942343360464042e-157,4.6282289069760285e-156
AIRE,-0.806280708677416,2.947802611911933e-156,1.9481130304809295e-155
BARX1,0.6146849231545876,3.4476150989761245e-156,2.258782306225737e-155
KLF3,0.33563364557187625,1.4441466206134202e-155,9.380781467232472e-155
TP53,-1.2989165358964447,2.274971882993058e-155,1.4652361280294271e-154
ATF7,-0.6467972105247145,2.9423358220366334e-155,1.8791388443259172e-154
HMGB2,-0.4859663964688927,1.2887819533854855e-152,8.162285704774742e-152
MBD1,-0.4668151073284672,1.5953815194258586e-150,1.0020578138542584e-149
POU4F2,-0.6204628783217434,1.695806514271447e-148,1.0564040580707374e-147
RFXANK,0.47590496321591513,2.269550979034026e-146,1.4023241821673656e-145
OVOL1,-1.0408112750788718,2.684087510356092e-146,1.645085893444056e-145
PAX9,0.40283725332736237,2.3412192626391962e-144,1.4234613116846312e-143
ZGLP1,0.43006899777167384,5.559317356112177e-143,3.353239040194647e-142
ZNF350,0.5754218434437537,1.3801267003984123e-142,8.259025923644042e-142
AEBP1,0.4856817834086433,5.232084013638991e-142,3.106549883098151e-141
TAL1,-0.5015327261981177,4.973877079886303e-141,2.9303461865996827e-140
SOX9,0.5325226027768901,4.283273531705047e-139,2.5040676031506427e-138
BMAL2,-0.7534212063299519,8.257825730051515e-138,4.790799660182558e-137
JUNB,-0.938770995690966,1.0811053135671972e-137,6.224545744780831e-137
PRDM2,-0.5170286395572279,1.996422755174233e-137,1.1408130029567047e-136
KLF6,-0.9760400367074475,4.792837348443886e-137,2.718325660311458e-136
TFEB,-0.3124858572358748,2.9232497204317972e-136,1.6456813240949378e-135
VEZF1,-0.7548490535179058,3.01481734243667e-136,1.684750867832257e-135
VDR,-0.608068132088668,3.939135280698449e-135,2.1852137323582636e-134
ZEB1,0.6351300982324134,6.274820957198715e-135,3.455698498167408e-134
NFIL3,0.4560737746218336,2.1800638906902402e-134,1.1919773790824335e-133
NR1I2,-0.5854890308049261,1.6637313057092604e-133,9.031684230993128e-133
DMAP1,-0.6920457031335402,2.798730443950784e-133,1.5085355584415574e-132
MAX,-0.655077411700848,9.70589203439178e-133,5.194702778970248e-132
SFPQ,0.5876679260413351,1.1370664577986034e-132,6.043150405083486e-132
PAX2,0.4335280967579981,3.4632775179113306e-132,1.82784091223098e-131
DNMT1,-0.6265704836164077,3.778039330930397e-131,1.9802137182807598e-130
SALL4,-0.5294350065473712,1.166435265746079e-130,6.071854807993288e-130
ARID5B,-0.35219660744682946,6.020832502784236e-129,3.1128113619836867e-128
ID3,-0.6084814572929846,1.1139216242983322e-128,5.720138070721166e-128
E4F1,-0.5749894292397297,6.345581493971637e-125,3.2366724398781508e-124
TEF,-0.6077002217553963,2.70167099028361e-124,1.368846635077029e-123
HDAC1,0.8707663969443575,3.3928573425295695e-124,1.7076632982268032e-123
SREBF2,-0.6098125760687124,5.08058867236623e-124,2.540294336183115e-123
SPIB,0.4624307658108614,1.1749928045117641e-123,5.836565564895038e-123
ARID4B,-0.592439321536044,3.094759568850636e-123,1.527283943069145e-122
ELK1,-0.8426358108138197,4.202777134270673e-122,2.060716530352072e-121
HIC1,0.4938624189861846,1.6516183386060479e-121,8.04634575218331e-121
GCM1,-0.4786609214101417,2.189389167013833e-121,1.0598316986818555e-120
NFIC,0.5815229615055135,4.174099019627342e-121,2.0077944651372023e-120
IRX1,-0.3804612491830228,8.568889007695404e-121,4.0958211609110105e-120
ZNF91,-0.49008625079332835,1.855865684050944e-120,8.815361999241985e-120
SRSF2,0.8492095264349193,2.0641930420653335e-120,9.74401684453201e-120
ZBTB17,-0.525667009942239,2.1563415431663267e-120,1.0116170202508693e-119
MTA3,-0.5547684895079408,2.516216710810529e-120,1.1732053375558295e-119
NANOG,-0.4819558292389149,3.268840905887607e-120,1.514828712484501e-119
BMAL1,-0.9167379371751556,3.217893530821365e-119,1.482181262681356e-118
RFXAP,0.4437932510667699,1.5270789161505655e-118,6.991445640207407e-118
CLOCK,-0.7567246324414669,1.3381424164077169e-117,6.089749918981227e-117
FOXJ1,-0.3128268848531922,1.7390821383446986e-117,7.86727634013078e-117
HMGA1,0.5028539955388238,2.2797246086346916e-117,1.0252015991493288e-116
SP1,-0.9354211474052869,9.72064400924917e-117,4.345699674723158e-116
MYOG,0.42934554481942133,7.59757630167444e-115,3.376700578521973e-114
KDM5B,-0.5398903576738282,1.1897148405372488e-113,5.256879527955285e-113
CEBPZ,0.4527355648336715,1.4877877859453963e-113,6.53594634288151e-113
PITX3,-0.39694541807163225,1.6102849275276818e-113,7.033428419086426e-113
FOXN1,0.42867939205903216,8.755289992687461e-113,3.80229736825284e-112
AR,-0.9667597688795553,2.0780754927810458e-112,8.973507809736334e-112
SNAI1,0.6010720319922271,1.66319121968532e-111,7.141386028027362e-111
HSF1,-1.2162570561440509,3.5465532107858714e-109,1.5142586742681248e-108
PPARG,-0.48834182652076275,3.3008276291950398e-108,1.4014687140716368e-107
SMARCA5,-0.40108403802759074,1.1437045839227617e-107,4.828974909896105e-107
NR2E3,0.4839284834624811,6.022158664978812e-107,2.5286412073944183e-106
REST,-0.36777987252130573,4.989467843999979e-106,2.083514044747244e-105
ATF3,-0.6639395365539813,1.7118610969396912e-104,7.109368490022762e-104
NUPR1,-0.667483533974039,2.474581612291146e-104,1.0221097963811256e-103
HIPK2,-0.553868591548089,1.0782974358707986e-103,4.4297624392530104e-103
ZNF217,0.2940408158795885,7.332001842790768e-103,2.995871720710206e-102
RB1,-0.48902526169831073,1.2998089258273838e-102,5.2826459017583515e-102
TP73,-0.5143556890621352,2.0645918882841128e-102,8.346222527105988e-102
FHL2,-0.5198239197851642,2.5391507493513615e-102,1.0210341637603358e-101
TWIST2,0.5480906513700181,4.285902471312712e-102,1.7143609885250846e-101
ETV3,0.41116332186850124,6.847008142699823e-102,2.7244639730114478e-101
FOXO4,-0.504122175102786,7.097680182281423e-102,2.8094984054863967e-101
IKZF2,0.14834252070327603,1.2875417376911652e-101,5.070112542203552e-101
VENTX,-0.5180714268121316,4.0808692105081716e-101,1.598691030920727e-100
IRF1,-0.5777368568992751,8.687045441118291e-101,3.385720274487128e-100
NFX1,-0.6051053696572501,4.051933164677243e-98,1.571157757731992e-97
MYC,-1.5108324512439122,5.3329674004180393e-98,2.0573884387399545e-97
BHLHA15,-0.43072003654024715,1.0477746044717444e-97,4.0217611080733626e-97
KLF11,0.4068162050620897,3.6336744712006216e-96,1.3877349739258656e-95
ARNT,-0.47730950549655193,2.174226279330283e-94,8.262059861455076e-94
AHR,-0.5127904284782012,1.8785011242039892e-93,7.102790320373293e-93
SALL1,-0.34326926584654516,3.933102039216934e-93,1.4797809652499356e-92
POU5F1,-0.3657846661503022,6.611240871560211e-93,2.4751443657072712e-92
HOXA2,-0.29414176616392973,3.0636300873612466e-92,1.1413523854875233e-91
KLF4,-0.5913675711865318,2.227144469202213e-91,8.256730715091131e-91
ZFP64,0.2568175036832105,2.559460651359721e-91,9.442670364239747e-91
BCL3,-0.4520213115787891,3.803559177002752e-90,1.3964758331024596e-89
NRL,0.2382757535894039,8.739609552118447e-90,3.193318874812509e-89
HEY2,-0.33174686322085384,1.403732156623832e-89,5.104480569541207e-89
PAX7,-0.4774675849854145,1.9891384150012907e-89,7.198786644766576e-89
MEF2B,0.4302167061310944,8.37843338804558e-89,3.0178243483007775e-88
GLI2,0.4080924356813501,1.6371785898228206e-88,5.869130793704451e-88
CEBPG,-0.5925885631762637,2.4912367381547513e-88,8.888919816890193e-88
IRF9,0.34559191280444,2.818946099091704e-88,1.0011210445372406e-87
MBD2,-0.43827523216825,6.306519836359022e-88,2.22928143052691e-87
CDX2,-0.3205460093381999,8.245694449870421e-88,2.9012628619914444e-87
KAT5,-0.43192215581061333,8.853276117525401e-88,3.100686566506592e-87
HAND2,0.3724005948323862,6.212340544025835e-87,2.1657700979172635e-86
ARID1A,-0.49850862189284195,8.903911839219873e-87,3.0899420081310973e-86
WT1,-0.3953148753865312,3.070094019929056e-86,1.0605779341573102e-85
NFATC3,-0.714885268748167,8.085344289561917e-86,2.780480389170614e-85
MYBL2,-0.4016651389635417,8.692921346469266e-86,2.975955055548037e-85
FOS,-0.6954408336906592,5.341175527241839e-85,1.8203109420196399e-84
OTX2,0.3232691881335482,6.027147905647736e-85,2.0449251822733392e-84
FOXE1,0.4297501446275126,2.1957822365025347e-84,7.416864443297451e-84
TLX1,-0.33912701831079234,2.4096734901702293e-84,8.103326781103426e-84
KAT7,-0.5785005529628346,3.184815960987801e-84,1.0662819957492197e-83
KDM5C,-0.3258402763643179,6.579247540679034e-84,2.193082513559678e-83
ATF1,-0.7289219860856591,7.58709289505392e-84,2.5179871616772836e-83
TGFB1I1,0.6702173708267671,1.1475705263079836e-83,3.79197217388725e-83
HOXA9,0.43158857016869534,1.2054944680054998e-83,3.9661289856458e-83
NCOA3,-0.5123130711368746,1.2300027328627743e-83,4.029319297309088e-83
HOPX,-0.4962691170330926,1.7319421647232474e-82,5.649253412831193e-82
PRDM1,-0.3669137561692024,3.7978214576767096e-82,1.2334804734334611e-81
SIX1,-0.3602167007450703,1.6780351525942165e-81,5.42683708924087e-81
MEF2D,-0.7687970230684078,7.982642166674189e-81,2.5706813757086367e-80
LMO2,0.25283391715730996,1.013452597419979e-80,3.2498901858193416e-80
CEBPD,-0.493557124204669,7.202323498609697e-80,2.2999016214047772e-79
TLX3,0.19778656779078024,7.516155130458868e-80,2.390074434790268e-79
IKZF1,-0.24511981995956245,3.423447130413453e-79,1.0840915912975937e-78
PIAS1,0.4509636328823792,4.282909692153042e-79,1.350627122836644e-78
ASCL1,-0.3706860048827666,2.3373508977532917e-78,7.340440835919428e-78
EP300,-0.4118332026555821,1.4087844742250221e-77,4.406074898810769e-77
OLIG1,-0.22784286633405465,3.288211729583773e-77,1.0241970960998637e-76
MEIS1,-0.3645293980431079,5.463368967057937e-77,1.6947593530465437e-76
MYRF,0.263410507475014,1.1417414285085647e-76,3.527331242546785e-76
TSC22D1,0.6761308608675609,3.3014417239082526e-76,1.0158282227410007e-75
ZNF804A,0.35339419582808584,2.8890901801938154e-75,8.85366345543266e-75
PBX2,0.31980519971592924,3.816894898361364e-75,1.1649960332347938e-74
MTA1,0.4303751562415077,3.0803890733845533e-74,9.364382783089042e-74
HOXA7,0.5020638147158052,4.353045930309175e-74,1.3180537478226982e-73
JUND,-0.6998595025281826,4.7936472113701324e-73,1.4457031272386116e-72
MEOX2,-0.35871155391868076,6.556406544395209e-73,1.969513428355873e-72
GATA6,0.3133058853911987,9.614402434432067e-73,2.876750334711957e-72
TP63,-0.5187198344644932,1.0155201772541845e-72,3.0266483714242364e-72
TBX1,0.220814657847618,4.544043612902488e-72,1.3490129475804262e-71
